"Person ID","First name","Last name",Party,Constituency,URI
24839,John,Glen,Conservative,Salisbury,https://www.theyworkforyou.com/mp/24839/john_glen/salisbury
24927,Mary,Glindon,Labour,"North Tyneside",https://www.theyworkforyou.com/mp/24927/mary_glindon/north_tyneside
10231,Roger,Godsiff,Labour,"Birmingham, Hall Green",https://www.theyworkforyou.com/mp/10231/roger_godsiff/birmingham%2C_hall_green
10232,Paul,Goggins,Labour,"Wythenshawe and Sale East",https://www.theyworkforyou.com/mp/10232/paul_goggins/wythenshawe_and_sale_east
24911,Zac,Goldsmith,Conservative,"Richmond Park",https://www.theyworkforyou.com/mp/24911/zac_goldsmith/richmond_park
11421,Helen,Goodman,Labour,"Bishop Auckland",https://www.theyworkforyou.com/mp/11421/helen_goodman/bishop_auckland
11804,Robert,Goodwill,Conservative,"Scarborough and Whitby",https://www.theyworkforyou.com/mp/11804/robert_goodwill/scarborough_and_whitby
11858,Michael,Gove,Conservative,"Surrey Heath",https://www.theyworkforyou.com/mp/11858/michael_gove/surrey_heath
24921,Richard,Graham,Conservative,Gloucester,https://www.theyworkforyou.com/mp/24921/richard_graham/gloucester
24796,Helen,Grant,Conservative,"Maidstone and The Weald",https://www.theyworkforyou.com/mp/24796/helen_grant/maidstone_and_the_weald
10240,James,Gray,Conservative,"North Wiltshire",https://www.theyworkforyou.com/mp/10240/james_gray/north_wiltshire
10920,Chris,Grayling,Conservative,"Epsom and Ewell",https://www.theyworkforyou.com/mp/10920/chris_grayling/epsom_and_ewell
24714,Tom,Greatrex,Labour,"Rutherglen and Hamilton West",https://www.theyworkforyou.com/mp/24714/tom_greatrex/rutherglen_and_hamilton_west
10241,Damian,Green,Conservative,Ashford,https://www.theyworkforyou.com/mp/10241/damian_green/ashford
24896,Kate,Green,Labour,"Stretford and Urmston",https://www.theyworkforyou.com/mp/24896/kate_green/stretford_and_urmston
11771,Justine,Greening,Conservative,Putney,https://www.theyworkforyou.com/mp/11771/justine_greening/putney
24774,Lilian,Greenwood,Labour,"Nottingham South",https://www.theyworkforyou.com/mp/24774/lilian_greenwood/nottingham_south
10243,Dominic,Grieve,Conservative,Beaconsfield,https://www.theyworkforyou.com/mp/10243/dominic_grieve/beaconsfield
11692,Nia,Griffith,Labour,Llanelli,https://www.theyworkforyou.com/mp/11692/nia_griffith/llanelli
24826,Andrew,Griffiths,Conservative,Burton,https://www.theyworkforyou.com/mp/24826/andrew_griffiths/burton
24922,Ben,Gummer,Conservative,Ipswich,https://www.theyworkforyou.com/mp/24922/ben_gummer/ipswich
11531,Andrew,Gwynne,Labour,"Denton and Reddish",https://www.theyworkforyou.com/mp/11531/andrew_gwynne/denton_and_reddish
24789,Sam,Gyimah,Conservative,"East Surrey",https://www.theyworkforyou.com/mp/24789/sam_gyimah/east_surrey
10251,William,Hague,Conservative,"Richmond (Yorks)",https://www.theyworkforyou.com/mp/10251/william_hague/richmond_%28yorks%29
10252,Peter,Hain,Labour,Neath,https://www.theyworkforyou.com/mp/10252/peter_hain/neath
24784,Robert,Halfon,Conservative,Harlow,https://www.theyworkforyou.com/mp/24784/robert_halfon/harlow
24865,Duncan,Hames,"Liberal Democrat",Chippenham,https://www.theyworkforyou.com/mp/24865/duncan_hames/chippenham
10934,David,Hamilton,Labour,Midlothian,https://www.theyworkforyou.com/mp/10934/david_hamilton/midlothian
10256,Fabian,Hamilton,Labour,"Leeds North East",https://www.theyworkforyou.com/mp/10256/fabian_hamilton/leeds_north_east
10257,Philip,Hammond,Conservative,"Runnymede and Weybridge",https://www.theyworkforyou.com/mp/10257/philip_hammond/runnymede_and_weybridge
11927,Stephen,Hammond,Conservative,Wimbledon,https://www.theyworkforyou.com/mp/11927/stephen_hammond/wimbledon
24773,Matthew,Hancock,Conservative,"West Suffolk",https://www.theyworkforyou.com/mp/24773/matthew_hancock/west_suffolk
10258,Mike,Hancock,"Liberal Democrat","Portsmouth South",https://www.theyworkforyou.com/mp/10258/mike_hancock/portsmouth_south
11610,Greg,Hands,Conservative,"Chelsea and Fulham",https://www.theyworkforyou.com/mp/11610/greg_hands/chelsea_and_fulham
10259,David,Hanson,Labour,Delyn,https://www.theyworkforyou.com/mp/10259/david_hanson/delyn
10260,Harriet,Harman,Labour,"Camberwell and Peckham",https://www.theyworkforyou.com/mp/10260/harriet_harman/camberwell_and_peckham
11588,Mark,Harper,Conservative,"Forest of Dean",https://www.theyworkforyou.com/mp/11588/mark_harper/forest_of_dean
24954,Richard,Harrington,Conservative,Watford,https://www.theyworkforyou.com/mp/24954/richard_harrington/watford
24731,Rebecca,Harris,Conservative,"Castle Point",https://www.theyworkforyou.com/mp/24731/rebecca_harris/castle_point
10941,Tom,Harris,Labour,"Glasgow South",https://www.theyworkforyou.com/mp/10941/tom_harris/glasgow_south
24813,Simon,Hart,Conservative,"Carmarthen West and South Pembrokeshire",https://www.theyworkforyou.com/mp/24813/simon_hart/carmarthen_west_and_south_pembrokeshire
10262,Nick,Harvey,"Liberal Democrat","North Devon",https://www.theyworkforyou.com/mp/10262/nick_harvey/north_devon
10263,Alan,Haselhurst,Conservative,"Saffron Walden",https://www.theyworkforyou.com/mp/10263/alan_haselhurst/saffron_walden
10944,Dai,Havard,Labour,"Merthyr Tydfil and Rhymney",https://www.theyworkforyou.com/mp/10944/dai_havard/merthyr_tydfil_and_rhymney
10265,John,Hayes,Conservative,"South Holland and The Deepings",https://www.theyworkforyou.com/mp/10265/john_hayes/south_holland_and_the_deepings
10267,Oliver,Heald,Conservative,"North East Hertfordshire",https://www.theyworkforyou.com/mp/10267/oliver_heald/north_east_hertfordshire
10268,John,Healey,Labour,"Wentworth and Dearne",https://www.theyworkforyou.com/mp/10268/john_healey/wentworth_and_dearne
10269,David,Heath,"Liberal Democrat","Somerton and Frome",https://www.theyworkforyou.com/mp/10269/david_heath/somerton_and_frome
24841,Chris,Heaton-Harris,Conservative,Daventry,https://www.theyworkforyou.com/mp/24841/chris_heaton-harris/daventry
11420,John,Hemming,"Liberal Democrat","Birmingham, Yardley",https://www.theyworkforyou.com/mp/11420/john_hemming/birmingham%2C_yardley
24828,Gordon,Henderson,Conservative,"Sittingbourne and Sheppey",https://www.theyworkforyou.com/mp/24828/gordon_henderson/sittingbourne_and_sheppey
10682,Mark,Hendrick,Labour,Preston,https://www.theyworkforyou.com/mp/10682/mark_hendrick/preston
10955,Charles,Hendry,Conservative,Wealden,https://www.theyworkforyou.com/mp/10955/charles_hendry/wealden
10274,Stephen,Hepburn,Labour,Jarrow,https://www.theyworkforyou.com/mp/10274/stephen_hepburn/jarrow
11377,Nick,Herbert,Conservative,"Arundel and South Downs",https://www.theyworkforyou.com/mp/11377/nick_herbert/arundel_and_south_downs
10958,Sylvia,Hermon,Independent,"North Down",https://www.theyworkforyou.com/mp/10958/sylvia_hermon/north_down
10961,David,Heyes,Labour,Ashton-under-Lyne,https://www.theyworkforyou.com/mp/10961/david_heyes/ashton-under-lyne
11605,Meg,Hillier,Labour,"Hackney South and Shoreditch",https://www.theyworkforyou.com/mp/11605/meg_hillier/hackney_south_and_shoreditch
24881,Julie,Hilling,Labour,"Bolton West",https://www.theyworkforyou.com/mp/24881/julie_hilling/bolton_west
24782,Damian,Hinds,Conservative,"East Hampshire",https://www.theyworkforyou.com/mp/24782/damian_hinds/east_hampshire
10964,Mark,Hoban,Conservative,Fareham,https://www.theyworkforyou.com/mp/10964/mark_hoban/fareham
10281,Margaret,Hodge,Labour,Barking,https://www.theyworkforyou.com/mp/10281/margaret_hodge/barking
11592,Sharon,Hodgson,Labour,"Washington and Sunderland West",https://www.theyworkforyou.com/mp/11592/sharon_hodgson/washington_and_sunderland_west
10282,Kate,Hoey,Labour,Vauxhall,https://www.theyworkforyou.com/mp/10282/kate_hoey/vauxhall
24936,George,Hollingbery,Conservative,"Meon Valley",https://www.theyworkforyou.com/mp/24936/george_hollingbery/meon_valley
11661,Philip,Hollobone,Conservative,Kettering,https://www.theyworkforyou.com/mp/11661/philip_hollobone/kettering
11599,Adam,Holloway,Conservative,Gravesham,https://www.theyworkforyou.com/mp/11599/adam_holloway/gravesham
10285,Jimmy,Hood,Labour,"Lanark and Hamilton East",https://www.theyworkforyou.com/mp/10285/jimmy_hood/lanark_and_hamilton_east
10288,Kelvin,Hopkins,Labour,"Luton North",https://www.theyworkforyou.com/mp/10288/kelvin_hopkins/luton_north
24923,Kris,Hopkins,Conservative,Keighley,https://www.theyworkforyou.com/mp/24923/kris_hopkins/keighley
11494,Martin,Horwood,"Liberal Democrat",Cheltenham,https://www.theyworkforyou.com/mp/11494/martin_horwood/cheltenham
11973,Stewart,Hosie,"Scottish National Party","Dundee East",https://www.theyworkforyou.com/mp/11973/stewart_hosie/dundee_east
10292,George,Howarth,Labour,Knowsley,https://www.theyworkforyou.com/mp/10292/george_howarth/knowsley
10293,Gerald,Howarth,Conservative,Aldershot,https://www.theyworkforyou.com/mp/10293/gerald_howarth/aldershot
14131,John,Howell,Conservative,Henley,https://www.theyworkforyou.com/mp/14131/john_howell/henley
10295,Lindsay,Hoyle,Labour,Chorley,https://www.theyworkforyou.com/mp/10295/lindsay_hoyle/chorley
10298,Simon,Hughes,"Liberal Democrat","Bermondsey and Old Southwark",https://www.theyworkforyou.com/mp/10298/simon_hughes/bermondsey_and_old_southwark
11565,Christopher,Huhne,"Liberal Democrat",Eastleigh,https://www.theyworkforyou.com/mp/11565/christopher_huhne/eastleigh
11859,Jeremy,Hunt,Conservative,"South West Surrey",https://www.theyworkforyou.com/mp/11859/jeremy_hunt/south_west_surrey
24850,Tristram,Hunt,Labour,"Stoke-on-Trent Central",https://www.theyworkforyou.com/mp/24850/tristram_hunt/stoke-on-trent_central
12016,Mark,Hunter,"Liberal Democrat",Cheadle,https://www.theyworkforyou.com/mp/12016/mark_hunter/cheadle
24892,Julian,Huppert,"Liberal Democrat",Cambridge,https://www.theyworkforyou.com/mp/24892/julian_huppert/cambridge
11792,Nick,Hurd,Conservative,"Ruislip, Northwood and Pinner",https://www.theyworkforyou.com/mp/11792/nick_hurd/ruislip%2C_northwood_and_pinner
10305,Eric,Illsley,Labour,"Barnsley Central",https://www.theyworkforyou.com/mp/10305/eric_illsley/barnsley_central
11347,Huw,Irranca-Davies,Labour,Ogmore,https://www.theyworkforyou.com/mp/11347/huw_irranca-davies/ogmore
10308,Glenda,Jackson,Labour,"Hampstead and Kilburn",https://www.theyworkforyou.com/mp/10308/glenda_jackson/hampstead_and_kilburn
11759,Stewart,Jackson,Conservative,Peterborough,https://www.theyworkforyou.com/mp/11759/stewart_jackson/peterborough
24876,Margot,James,Conservative,Stourbridge,https://www.theyworkforyou.com/mp/24876/margot_james/stourbridge
11863,Siân,James,Labour,"Swansea East",https://www.theyworkforyou.com/mp/11863/si%C3%A2n_james/swansea_east
14017,Cathy,Jamieson,Labour,"Kilmarnock and Loudoun",https://www.theyworkforyou.com/mp/14017/cathy_jamieson/kilmarnock_and_loudoun
24854,Sajid,Javid,Conservative,Bromsgrove,https://www.theyworkforyou.com/mp/24854/sajid_javid/bromsgrove
10312,Bernard,Jenkin,Conservative,"Harwich and North Essex",https://www.theyworkforyou.com/mp/10312/bernard_jenkin/harwich_and_north_essex
10314,Alan,Johnson,Labour,"Kingston upon Hull West and Hessle",https://www.theyworkforyou.com/mp/10314/alan_johnson/kingston_upon_hull_west_and_hessle
11647,"Diana R.",Johnson,Labour,"Kingston upon Hull North",https://www.theyworkforyou.com/mp/11647/diana_r._johnson/kingston_upon_hull_north
24803,Gareth,Johnson,Conservative,Dartford,https://www.theyworkforyou.com/mp/24803/gareth_johnson/dartford
24895,Jo,Johnson,Conservative,Orpington,https://www.theyworkforyou.com/mp/24895/jo_johnson/orpington
24758,Andrew,Jones,Conservative,"Harrogate and Knaresborough",https://www.theyworkforyou.com/mp/24758/andrew_jones/harrogate_and_knaresborough
11506,David,Jones,Conservative,"Clwyd West",https://www.theyworkforyou.com/mp/11506/david_jones/clwyd_west
24835,Graham,Jones,Labour,Hyndburn,https://www.theyworkforyou.com/mp/24835/graham_jones/hyndburn
10319,Helen,Jones,Labour,"Warrington North",https://www.theyworkforyou.com/mp/10319/helen_jones/warrington_north
11003,Kevan,Jones,Labour,"North Durham",https://www.theyworkforyou.com/mp/11003/kevan_jones/north_durham
24745,Marcus,Jones,Conservative,Nuneaton,https://www.theyworkforyou.com/mp/24745/marcus_jones/nuneaton
24720,"Susan Elan",Jones,Labour,"Clwyd South",https://www.theyworkforyou.com/mp/24720/susan_elan_jones/clwyd_south
10326,Tessa,Jowell,Labour,"Dulwich and West Norwood",https://www.theyworkforyou.com/mp/10326/tessa_jowell/dulwich_and_west_norwood
10685,Eric,Joyce,Labour,Falkirk,https://www.theyworkforyou.com/mp/10685/eric_joyce/falkirk
10327,Gerald,Kaufman,Labour,"Manchester, Gorton",https://www.theyworkforyou.com/mp/10327/gerald_kaufman/manchester%2C_gorton
11817,Daniel,Kawczynski,Conservative,"Shrewsbury and Atcham",https://www.theyworkforyou.com/mp/11817/daniel_kawczynski/shrewsbury_and_atcham
11943,Barbara,Keeley,Labour,"Worsley and Eccles South",https://www.theyworkforyou.com/mp/11943/barbara_keeley/worsley_and_eccles_south
10329,Alan,Keen,Labour,"Feltham and Heston",https://www.theyworkforyou.com/mp/10329/alan_keen/feltham_and_heston
24838,Chris,Kelly,Conservative,"Dudley South",https://www.theyworkforyou.com/mp/24838/chris_kelly/dudley_south
24816,Liz,Kendall,Labour,"Leicester West",https://www.theyworkforyou.com/mp/24816/liz_kendall/leicester_west
10334,Charles,Kennedy,"Liberal Democrat","Ross, Skye and Lochaber",https://www.theyworkforyou.com/mp/10334/charles_kennedy/ross%2C_skye_and_lochaber
11878,Sadiq,Khan,Labour,Tooting,https://www.theyworkforyou.com/mp/11878/sadiq_khan/tooting
24900,Simon,Kirby,Conservative,"Brighton, Kemptown",https://www.theyworkforyou.com/mp/24900/simon_kirby/brighton%2C_kemptown
11026,Greg,Knight,Conservative,"East Yorkshire",https://www.theyworkforyou.com/mp/11026/greg_knight/east_yorkshire
24770,Kwasi,Kwarteng,Conservative,Spelthorne,https://www.theyworkforyou.com/mp/24770/kwasi_kwarteng/spelthorne
10348,Eleanor,Laing,Conservative,"Epping Forest",https://www.theyworkforyou.com/mp/10348/eleanor_laing/epping_forest
11032,Norman,Lamb,"Liberal Democrat","North Norfolk",https://www.theyworkforyou.com/mp/11032/norman_lamb/north_norfolk
10678,David,Lammy,Labour,Tottenham,https://www.theyworkforyou.com/mp/10678/david_lammy/tottenham
11715,Mark,Lancaster,Conservative,"Milton Keynes North",https://www.theyworkforyou.com/mp/11715/mark_lancaster/milton_keynes_north
10349,Andrew,Lansley,Conservative,"South Cambridgeshire",https://www.theyworkforyou.com/mp/10349/andrew_lansley/south_cambridgeshire
24821,Pauline,Latham,Conservative,"Mid Derbyshire",https://www.theyworkforyou.com/mp/24821/pauline_latham/mid_derbyshire
24963,Ian,Lavery,Labour,Wansbeck,https://www.theyworkforyou.com/mp/24963/ian_lavery/wansbeck
11036,David,Laws,"Liberal Democrat",Yeovil,https://www.theyworkforyou.com/mp/11036/david_laws/yeovil
11038,Mark,Lazarowicz,Labour,"Edinburgh North and Leith",https://www.theyworkforyou.com/mp/11038/mark_lazarowicz/edinburgh_north_and_leith
24829,Andrea,Leadsom,Conservative,"South Northamptonshire",https://www.theyworkforyou.com/mp/24829/andrea_leadsom/south_northamptonshire
24757,Jessica,Lee,Conservative,Erewash,https://www.theyworkforyou.com/mp/24757/jessica_lee/erewash
24765,Phillip,Lee,Conservative,Bracknell,https://www.theyworkforyou.com/mp/24765/phillip_lee/bracknell
11707,John,Leech,"Liberal Democrat","Manchester, Withington",https://www.theyworkforyou.com/mp/11707/john_leech/manchester%2C_withington
24760,Jeremy,Lefroy,Conservative,Stafford,https://www.theyworkforyou.com/mp/24760/jeremy_lefroy/stafford
10352,Edward,Leigh,Conservative,Gainsborough,https://www.theyworkforyou.com/mp/10352/edward_leigh/gainsborough
24891,Charlotte,Leslie,Conservative,"Bristol North West",https://www.theyworkforyou.com/mp/24891/charlotte_leslie/bristol_north_west
10354,Chris,Leslie,Labour,"Nottingham East",https://www.theyworkforyou.com/mp/10354/chris_leslie/nottingham_east
10355,Oliver,Letwin,Conservative,"West Dorset",https://www.theyworkforyou.com/mp/10355/oliver_letwin/west_dorset
24879,Brandon,Lewis,Conservative,"Great Yarmouth",https://www.theyworkforyou.com/mp/24879/brandon_lewis/great_yarmouth
10357,Ivan,Lewis,Labour,"Bury South",https://www.theyworkforyou.com/mp/10357/ivan_lewis/bury_south
10358,Julian,Lewis,Conservative,"New Forest East",https://www.theyworkforyou.com/mp/10358/julian_lewis/new_forest_east
11048,Ian,Liddell-Grainger,Conservative,"Bridgwater and West Somerset",https://www.theyworkforyou.com/mp/11048/ian_liddell-grainger/bridgwater_and_west_somerset
10361,David,Lidington,Conservative,Aylesbury,https://www.theyworkforyou.com/mp/10361/david_lidington/aylesbury
10362,Peter,Lilley,Conservative,"Hitchin and Harpenden",https://www.theyworkforyou.com/mp/10362/peter_lilley/hitchin_and_harpenden
24754,Stephen,Lloyd,"Liberal Democrat",Eastbourne,https://www.theyworkforyou.com/mp/24754/stephen_lloyd/eastbourne
10367,Tony,Lloyd,Labour,"Manchester Central",https://www.theyworkforyou.com/mp/10367/tony_lloyd/manchester_central
10368,Elfyn,Llwyd,"Plaid Cymru","Dwyfor Meirionnydd",https://www.theyworkforyou.com/mp/10368/elfyn_llwyd/dwyfor_meirionnydd
13814,Naomi,Long,Alliance,"Belfast East",https://www.theyworkforyou.com/mp/13814/naomi_long/belfast_east
24716,Jack,Lopresti,Conservative,"Filton and Bradley Stoke",https://www.theyworkforyou.com/mp/24716/jack_lopresti/filton_and_bradley_stoke
24884,Jonathan,Lord,Conservative,Woking,https://www.theyworkforyou.com/mp/24884/jonathan_lord/woking
10371,Tim,Loughton,Conservative,"East Worthing and Shoreham",https://www.theyworkforyou.com/mp/10371/tim_loughton/east_worthing_and_shoreham
10372,Andrew,Love,Labour,Edmonton,https://www.theyworkforyou.com/mp/10372/andrew_love/edmonton
24910,Caroline,Lucas,Green,"Brighton, Pavilion",https://www.theyworkforyou.com/mp/24910/caroline_lucas/brighton%2C_pavilion
11057,Ian,Lucas,Labour,Wrexham,https://www.theyworkforyou.com/mp/11057/ian_lucas/wrexham
10373,Peter,Luff,Conservative,"Mid Worcestershire",https://www.theyworkforyou.com/mp/10373/peter_luff/mid_worcestershire
24856,Karen,Lumley,Conservative,Redditch,https://www.theyworkforyou.com/mp/24856/karen_lumley/redditch
24913,Mary,Macleod,Conservative,"Brentford and Isleworth",https://www.theyworkforyou.com/mp/24913/mary_macleod/brentford_and_isleworth
12004,Angus,MacNeil,"Scottish National Party","Na h-Eileanan an Iar",https://www.theyworkforyou.com/mp/12004/angus_macneil/na_h-eileanan_an_iar
10401,Denis,MacShane,Labour,Rotherham,https://www.theyworkforyou.com/mp/10401/denis_macshane/rotherham
10402,Fiona,Mactaggart,Labour,Slough,https://www.theyworkforyou.com/mp/10402/fiona_mactaggart/slough
11087,Khalid,Mahmood,Labour,"Birmingham, Perry Barr",https://www.theyworkforyou.com/mp/11087/khalid_mahmood/birmingham%2C_perry_barr
24788,Shabana,Mahmood,Labour,"Birmingham, Ladywood",https://www.theyworkforyou.com/mp/24788/shabana_mahmood/birmingham%2C_ladywood
11798,Anne,Main,Conservative,"St Albans",https://www.theyworkforyou.com/mp/11798/anne_main/st_albans
11093,John,Mann,Labour,Bassetlaw,https://www.theyworkforyou.com/mp/11093/john_mann/bassetlaw
10415,Gordon,Marsden,Labour,"Blackpool South",https://www.theyworkforyou.com/mp/10415/gordon_marsden/blackpool_south
10423,Francis,Maude,Conservative,Horsham,https://www.theyworkforyou.com/mp/10423/francis_maude/horsham
10426,Theresa,May,Conservative,Maidenhead,https://www.theyworkforyou.com/mp/10426/theresa_may/maidenhead
24764,Paul,Maynard,Conservative,"Blackpool North and Cleveleys",https://www.theyworkforyou.com/mp/24764/paul_maynard/blackpool_north_and_cleveleys
10377,Steve,McCabe,Labour,"Birmingham, Selly Oak",https://www.theyworkforyou.com/mp/10377/steve_mccabe/birmingham%2C_selly_oak
24717,Michael,McCann,Labour,"East Kilbride, Strathaven and Lesmahagow",https://www.theyworkforyou.com/mp/24717/michael_mccann/east_kilbride%2C_strathaven_and_lesmahagow
11455,Kerry,McCarthy,Labour,"Bristol East",https://www.theyworkforyou.com/mp/11455/kerry_mccarthy/bristol_east
24887,Jason,McCartney,Conservative,"Colne Valley",https://www.theyworkforyou.com/mp/24887/jason_mccartney/colne_valley
24790,Karl,McCartney,Conservative,Lincoln,https://www.theyworkforyou.com/mp/24790/karl_mccartney/lincoln
24733,Gregg,McClymont,Labour,"Cumbernauld, Kilsyth and Kirkintilloch East",https://www.theyworkforyou.com/mp/24733/gregg_mcclymont/cumbernauld%2C_kilsyth_and_kirkintilloch_east
10679,William,McCrea,DUP,"South Antrim",https://www.theyworkforyou.com/mp/10679/william_mccrea/south_antrim
10381,Siobhain,McDonagh,Labour,"Mitcham and Morden",https://www.theyworkforyou.com/mp/10381/siobhain_mcdonagh/mitcham_and_morden
11402,Alasdair,McDonnell,"Social Democratic and Labour Party","Belfast South",https://www.theyworkforyou.com/mp/11402/alasdair_mcdonnell/belfast_south
10383,"John Martin",McDonnell,Labour,"Hayes and Harlington",https://www.theyworkforyou.com/mp/10383/john_martin_mcdonnell/hayes_and_harlington
11936,Pat,McFadden,Labour,"Wolverhampton South East",https://www.theyworkforyou.com/mp/11936/pat_mcfadden/wolverhampton_south_east
24897,Alison,McGovern,Labour,"Wirral South",https://www.theyworkforyou.com/mp/24897/alison_mcgovern/wirral_south
11974,Jim,McGovern,Labour,"Dundee West",https://www.theyworkforyou.com/mp/11974/jim_mcgovern/dundee_west
10387,Martin,McGuinness,"Sinn Féin","Mid Ulster",https://www.theyworkforyou.com/mp/10387/martin_mcguinness/mid_ulster
10388,Anne,McGuire,Labour,Stirling,https://www.theyworkforyou.com/mp/10388/anne_mcguire/stirling
11076,Ann,McKechin,Labour,"Glasgow North",https://www.theyworkforyou.com/mp/11076/ann_mckechin/glasgow_north
24818,Catherine,McKinnell,Labour,"Newcastle upon Tyne North",https://www.theyworkforyou.com/mp/24818/catherine_mckinnell/newcastle_upon_tyne_north
10397,Patrick,McLoughlin,Conservative,"Derbyshire Dales",https://www.theyworkforyou.com/mp/10397/patrick_mcloughlin/derbyshire_dales
24888,Stephen,McPartland,Conservative,Stevenage,https://www.theyworkforyou.com/mp/24888/stephen_mcpartland/stevenage
24882,Esther,McVey,Conservative,"Wirral West",https://www.theyworkforyou.com/mp/24882/esther_mcvey/wirral_west
10427,Michael,Meacher,Labour,"Oldham West and Royton",https://www.theyworkforyou.com/mp/10427/michael_meacher/oldham_west_and_royton
10428,Alan,Meale,Labour,Mansfield,https://www.theyworkforyou.com/mp/10428/alan_meale/mansfield
24919,Ian,Mearns,Labour,Gateshead,https://www.theyworkforyou.com/mp/24919/ian_mearns/gateshead
24833,Louise,Mensch,Conservative,Corby,https://www.theyworkforyou.com/mp/24833/louise_mensch/corby
24804,Mark,Menzies,Conservative,Fylde,https://www.theyworkforyou.com/mp/24804/mark_menzies/fylde
11109,Patrick,Mercer,Conservative,Newark,https://www.theyworkforyou.com/mp/11109/patrick_mercer/newark
24749,Stephen,Metcalfe,Conservative,"South Basildon and East Thurrock",https://www.theyworkforyou.com/mp/24749/stephen_metcalfe/south_basildon_and_east_thurrock
10431,Alun,Michael,Labour,"Cardiff South and Penarth",https://www.theyworkforyou.com/mp/10431/alun_michael/cardiff_south_and_penarth
11113,David,Miliband,Labour,"South Shields",https://www.theyworkforyou.com/mp/11113/david_miliband/south_shields
11545,Ed,Miliband,Labour,"Doncaster North",https://www.theyworkforyou.com/mp/11545/ed_miliband/doncaster_north
10435,Andrew,Miller,Labour,"Ellesmere Port and Neston",https://www.theyworkforyou.com/mp/10435/andrew_miller/ellesmere_port_and_neston
11389,Maria,Miller,Conservative,Basingstoke,https://www.theyworkforyou.com/mp/11389/maria_miller/basingstoke
24965,Nigel,Mills,Conservative,"Amber Valley",https://www.theyworkforyou.com/mp/24965/nigel_mills/amber_valley
11603,Anne,Milton,Conservative,Guildford,https://www.theyworkforyou.com/mp/11603/anne_milton/guildford
11115,Andrew,Mitchell,Conservative,"Sutton Coldfield",https://www.theyworkforyou.com/mp/11115/andrew_mitchell/sutton_coldfield
10436,Austin,Mitchell,Labour,"Great Grimsby",https://www.theyworkforyou.com/mp/10436/austin_mitchell/great_grimsby
11450,Madeleine,Moon,Labour,Bridgend,https://www.theyworkforyou.com/mp/11450/madeleine_moon/bridgend
10439,Michael,Moore,"Liberal Democrat","Berwickshire, Roxburgh and Selkirk",https://www.theyworkforyou.com/mp/10439/michael_moore/berwickshire%2C_roxburgh_and_selkirk
24938,Penny,Mordaunt,Conservative,"Portsmouth North",https://www.theyworkforyou.com/mp/24938/penny_mordaunt/portsmouth_north
11732,Jessica,Morden,Labour,"Newport East",https://www.theyworkforyou.com/mp/11732/jessica_morden/newport_east
24732,Nicky,Morgan,Conservative,Loughborough,https://www.theyworkforyou.com/mp/24732/nicky_morgan/loughborough
24735,Graeme,Morrice,Labour,Livingston,https://www.theyworkforyou.com/mp/24735/graeme_morrice/livingston
24912,"Anne Marie",Morris,Conservative,"Newton Abbot",https://www.theyworkforyou.com/mp/24912/anne_marie_morris/newton_abbot
24966,David,Morris,Conservative,"Morecambe and Lunesdale",https://www.theyworkforyou.com/mp/24966/david_morris/morecambe_and_lunesdale
24715,Grahame,Morris,Labour,Easington,https://www.theyworkforyou.com/mp/24715/grahame_morris/easington
24855,James,Morris,Conservative,"Halesowen and Rowley Regis",https://www.theyworkforyou.com/mp/24855/james_morris/halesowen_and_rowley_regis
24750,Stephen,Mosley,Conservative,"City of Chester",https://www.theyworkforyou.com/mp/24750/stephen_mosley/city_of_chester
24932,David,Mowat,Conservative,"Warrington South",https://www.theyworkforyou.com/mp/24932/david_mowat/warrington_south
10450,George,Mudie,Labour,"Leeds East",https://www.theyworkforyou.com/mp/10450/george_mudie/leeds_east
11672,Greg,Mulholland,"Liberal Democrat","Leeds North West",https://www.theyworkforyou.com/mp/11672/greg_mulholland/leeds_north_west
11970,David,Mundell,Conservative,"Dumfriesshire, Clydesdale and Tweeddale",https://www.theyworkforyou.com/mp/11970/david_mundell/dumfriesshire%2C_clydesdale_and_tweeddale
11128,Meg,Munn,Labour,"Sheffield, Heeley",https://www.theyworkforyou.com/mp/11128/meg_munn/sheffield%2C_heeley
24942,Tessa,Munt,"Liberal Democrat",Wells,https://www.theyworkforyou.com/mp/24942/tessa_munt/wells
11734,Conor,Murphy,"Sinn Féin","Newry and Armagh",https://www.theyworkforyou.com/mp/11734/conor_murphy/newry_and_armagh
10453,Jim,Murphy,Labour,"East Renfrewshire",https://www.theyworkforyou.com/mp/10453/jim_murphy/east_renfrewshire
10454,Paul,Murphy,Labour,Torfaen,https://www.theyworkforyou.com/mp/10454/paul_murphy/torfaen
24872,Ian,Murray,Labour,"Edinburgh South",https://www.theyworkforyou.com/mp/24872/ian_murray/edinburgh_south
24875,Sheryll,Murray,Conservative,"South East Cornwall",https://www.theyworkforyou.com/mp/24875/sheryll_murray/south_east_cornwall
11132,Andrew,Murrison,Conservative,"South West Wiltshire",https://www.theyworkforyou.com/mp/11132/andrew_murrison/south_west_wiltshire
24831,Lisa,Nandy,Labour,Wigan,https://www.theyworkforyou.com/mp/24831/lisa_nandy/wigan
24737,Pamela,Nash,Labour,"Airdrie and Shotts",https://www.theyworkforyou.com/mp/24737/pamela_nash/airdrie_and_shotts
